Words,ans,Words_ipn,ans_ipn,Words_t1,ans_t1,Words_t2,ans_t2,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_ipn_Reverse.thisRepN,Practice_ipn_Reverse.thisTrialN,Practice_ipn_Reverse.thisN,Practice_ipn_Reverse.thisIndex,Formal_t2.thisRepN,Formal_t2.thisTrialN,Formal_t2.thisN,Formal_t2.thisIndex,thisRow.t,notes,Instruction01.started,Instruction_01.started,Instruction1.started,Instruction01.stopped,Instruction1.keys,Instruction1.rt,Instruction1.duration,Instruction02.started,Instruction_02.started,Instruction2.started,Instruction02.stopped,Instruction2.keys,Instruction2.rt,Instruction2.duration,Fix.started,fix.started,Fix.stopped,Practice_iso.started,text.started,key_resp_iso.started,Practice_iso.stopped,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,key_resp_iso.duration,Feedback_iso_Practice.started,fb.started,Feedback_iso_Practice.stopped,Instruction03.started,Instruction_03.started,key_resp_3.started,Instruction03.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Practic_ipn.started,text_2.started,key_resp_ipn.started,Practic_ipn.stopped,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,key_resp_ipn.duration,Feedback_ipn_Practice.started,fb_3.started,Feedback_ipn_Practice.stopped,Instruction04.started,Instruction_04.started,key_resp_4.started,Instruction04.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Practice_t1.started,text_3.started,key_resp_t1.started,Practice_t1.stopped,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,key_resp_t1.duration,Feedback_t1.started,fb_2.started,Feedback_t1.stopped,Instruction05.started,Instruction_05.started,key_resp_5.started,Instruction05.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction06.started,Instruction_06.started,key_resp_6.started,Instruction06.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Practice_iso_reverse.started,text_4.started,key_resp_iso_reverse.started,Practice_iso_reverse.stopped,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,key_resp_iso_reverse.duration,Feedback_iso_reverse.started,fb_4.started,Feedback_iso_reverse.stopped,Instruction07.started,Instruction_07.started,key_resp_7.started,Instruction07.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,Practice_ipn_reverse.started,text_5.started,key_resp_ipn_reverse.started,Practice_ipn_reverse.stopped,key_resp_ipn_reverse.keys,key_resp_ipn_reverse.corr,key_resp_ipn_reverse.rt,key_resp_ipn_reverse.duration,Feedback_ipn_reverse.started,fb_5.started,Feedback_ipn_reverse.stopped,Instruction08.started,Instruction_08.started,key_resp_8.started,Instruction08.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,Practice_t2.started,text_6.started,key_resp_t2.started,Practice_t2.stopped,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,key_resp_t2.duration,Feedback_t2.started,fb_6.started,Feedback_t2.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,鲁莽,i,,,,,,,,,,,,,,,0,44,44,38,,,,,,,,,,,,,316.10462359990925,,,,,,,,,,,,,,,,316.0616241999669,316.10462359990925,316.5833910999354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.5834518999327,316.6394798998954,316.6394798998954,316.93353049992584,i,1,0.2509212999138981,None,316.9339403999038,316.97774939995725,317.9579736999003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,自私,i,,,,,,,,,,,,,,,0,45,45,43,,,,,,,,,,,,,318.0029618999688,,,,,,,,,,,,,,,,317.9586870999774,318.0029618999688,318.4527743998915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4528214999009,318.49380729999393,318.49380729999393,318.79299189988524,e,0,0.2898993999697268,None,318.79360019997694,318.83113459998276,319.7941000999417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,聪明,e,,,,,,,,,,,,,,,0,46,46,12,,,,,,,,,,,,,319.84145779989194,,,,,,,,,,,,,,,,319.79470309999306,319.84145779989194,320.3418356999755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3418500999687,320.3944295999827,320.3944295999827,320.94540909992065,e,1,0.545818499987945,None,320.9465062998934,320.99754039989784,321.99680969992187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,傲慢,i,,,,,,,,,,,,,,,0,47,47,37,,,,,,,,,,,,,322.0483967999462,,,,,,,,,,,,,,,,321.99739369994495,322.0483967999462,322.46876540000085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.4688135999022,322.5246092999587,322.5246092999587,323.08364529989194,i,1,0.5460176999913529,None,323.0840784999309,323.12624349992257,324.10563309991267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,我,e,,,,,,,,,,,,,,,0,48,48,0,,,,,,,,,,,,,324.17576349992305,,,,,,,,,,,,,,,,324.10585279995576,324.17576349992305,324.62233209994156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.6223606999265,324.6776603999315,324.6776603999315,325.2800261999946,e,1,0.5791781999869272,None,325.2807666999288,325.32953639992047,326.2915130999172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,刻薄,i,,,,,,,,,,,,,,,0,49,49,33,,,,,,,,,,,,,326.32707179989666,,,,,,,,,,,,,,,,326.2922113999957,326.32707179989666,326.79999249998946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.8000145999249,326.8397585999919,326.8397585999919,327.40133609995246,i,1,0.522571700043045,None,327.40201809990685,327.44211319996975,328.42470249999315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.42494669998996,328.47342709999066,328.47342709999066,331.46984499995597,space,2.963963199988939,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
他的,e,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,331.51289179991,,,,,,,,,,,,,,,,331.48761439998634,331.51289179991,331.97944679996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.97949159995187,332.0327551999362,332.0327551999362,332.58176669990644,i,0,0.5182549000019208,None,332.58296899998095,332.63314639998134,333.6187685999321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
他们,e,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,333.66228329995647,,,,,,,,,,,,,,,,333.6192975998856,333.66228329995647,334.08874969999306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.0888044999447,334.13313139998354,334.13313139998354,334.9700601999648,e,1,0.8064645000267774,None,334.97056529996917,335.0417620999506,335.9796277999412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
他人,e,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,,,,,,,,,336.01705559995025,,,,,,,,,,,,,,,,335.980286099948,336.01705559995025,336.4834897998953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.48356039996725,336.53431029990315,336.53431029990315,337.1601942999987,e,1,0.5956069000530988,None,337.16056199988816,337.1977961999364,338.18160009989515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
我,i,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,338.23786219989415,,,,,,,,,,,,,,,,338.18244019988924,338.23786219989415,338.69344899989665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6935000999365,338.75045649998356,338.75045649998356,339.38217899994925,i,1,0.5963023999938741,None,339.38278259988874,339.42306189995725,340.403246199945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
其他,e,,,,,,,,,,,,,,,,,,,,,,,0,4,4,9,,,,,,,,,340.4211890998995,,,,,,,,,,,,,,,,340.4036735999398,340.4211890998995,340.9212361999089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.9212668999098,340.97336419997737,340.97336419997737,341.93178849993274,i,0,0.9143749000504613,None,341.9322765999241,341.97537609993014,342.97881659993436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
俺,i,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,343.01681189995725,,,,,,,,,,,,,,,,342.97921449993737,343.01681189995725,343.4570272999117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.45705489988904,343.50245019991416,343.50245019991416,344.6395925999386,i,1,1.124550100066699,None,344.639984899899,344.6858130999608,345.65397509990726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
我们,i,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,345.6696395999752,,,,,,,,,,,,,,,,345.655003999942,345.6696395999752,346.15367609995883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.15369339997414,346.1910348999081,346.1910348999081,346.99717739992775,e,0,0.7962694000452757,None,346.99808839999605,347.03983439994045,348.01083449996077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
我的,i,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,,,,,,,,,348.0503335999092,,,,,,,,,,,,,,,,348.01150309992954,348.0503335999092,348.50440329988487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.50461549998727,348.55099869996775,348.55099869996775,348.9866723999148,i,1,0.3982639000751078,None,348.98708009999245,349.0344058999326,349.998344099964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
自己,i,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,350.0505464999005,,,,,,,,,,,,,,,,349.99907619995065,350.0505464999005,350.51975259999745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.5197798999725,350.56210739992093,350.56210739992093,351.050523999962,i,1,0.47844519990030676,None,351.05101159994956,351.0988367999671,352.0669075999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
他,e,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,352.11494389991276,,,,,,,,,,,,,,,,352.06731429998763,352.11494389991276,352.59854279994033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.5986013999209,352.6436838998925,352.6436838998925,353.18456929991953,e,1,0.4984329000581056,None,353.1849025998963,353.2369213999482,354.2174849999137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.21758969989605,354.26702849997673,354.26702849997673,355.5985099999234,space,1.2789010000415146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,勤奋,i,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,355.64119969995227,,,,,,,,,,,,,,,,355.6200690999394,355.64119969995227,356.114289799938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.11433249991387,356.18760749988724,356.18760749988724,356.9030619999394,e,0,0.6935899000382051,None,356.90386899991427,356.96265839994885,357.93138439999893,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,活泼,i,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,18,,,,,357.9689444999676,,,,,,,,,,,,,,,,357.9320966999512,357.9689444999676,358.40719579998404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.40724390000105,358.4857042999938,358.4857042999938,359.07024069991894,i,1,0.5684022000059485,None,359.0705491999397,359.1233396999305,360.0731087999884,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,轻率,e,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,38,,,,,360.1056699999608,,,,,,,,,,,,,,,,360.07354199991096,360.1056699999608,360.6109815998934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.61104179988615,360.6859537999844,360.6859537999844,361.43267119990196,e,1,0.691540600033477,None,361.43344149994664,361.48688339989167,362.4593863999471,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,崇高,i,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,362.5066174999811,,,,,,,,,,,,,,,,362.459758699988,362.5066174999811,362.98379379999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.9838108998956,363.05354689992964,363.05354689992964,363.6323837999953,i,1,0.5349283999530599,None,363.63280199992005,363.69144289998803,364.67935559991747,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,固执,e,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,37,,,,,364.6973276999779,,,,,,,,,,,,,,,,364.6801001999993,364.6973276999779,365.13315749994945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.133174699964,365.1903850999661,365.1903850999661,365.73693619994447,i,0,0.5154096999904141,None,365.7377288999269,365.7835303999018,366.74823819997255,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,正直,i,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,366.7932176999748,,,,,,,,,,,,,,,,366.7487323998939,366.7932176999748,367.2385782999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.23862549988553,367.28458899992984,367.28458899992984,367.78280869999435,i,1,0.467523799976334,None,367.7836126999464,367.8215079999063,368.7985913999146,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,勇敢,i,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,,,,,368.8404123999644,,,,,,,,,,,,,,,,368.79937539994717,368.8404123999644,369.31191589997616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.3119579999475,369.3549665999599,369.3549665999599,370.20953089999966,i,1,0.810641499934718,None,370.2100024999818,370.2561932998942,371.2476025999058,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,无私,i,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,12,,,,,371.3048131999094,,,,,,,,,,,,,,,,371.24847439990845,371.3048131999094,371.73072549991775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.7307835998945,371.804801799939,371.804801799939,372.75979319994804,i,1,0.9491956999991089,None,372.7604121998884,372.79761999996845,373.7635427999776,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,杰出,i,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,373.7861959999427,,,,,,,,,,,,,,,,373.76412009994965,373.7861959999427,374.28487609990407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.28489299991634,374.32797839993145,374.32797839993145,375.00346319994424,e,0,0.6671673000091687,None,375.00379999994766,375.05216429999564,376.01938289997634,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,机智,i,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,376.0569279999472,,,,,,,,,,,,,,,,376.0203917999752,376.0569279999472,376.51894839992747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.519001299981,376.57470549992286,376.57470549992286,376.8284977999283,i,1,0.20849440002348274,None,376.8290612999117,376.8816318999743,377.85721940000076,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,刻薄,e,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,23,,,,,377.8737332999008,,,,,,,,,,,,,,,,377.8579992998857,377.8737332999008,378.3603956999723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.36042009992525,378.4038016999839,378.4038016999839,378.67928629997186,i,0,0.25590569991618395,None,378.680141299963,378.7304120999761,379.71094899997115,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,消极,e,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,25,,,,,379.7493243999779,,,,,,,,,,,,,,,,379.71127189998515,379.7493243999779,380.2232572999783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.2233016999671,380.265994999907,380.265994999907,381.10703649988864,i,0,0.8025282999733463,None,381.107494099997,381.16053149988875,382.1314466999611,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,自私,e,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,33,,,,,382.16965599998366,,,,,,,,,,,,,,,,382.13173479994293,382.16965599998366,382.64422139991075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.64424599998165,382.68867469998077,382.68867469998077,383.5978135999758,e,1,0.854302000021562,None,383.59867629990913,383.68802819994744,384.62087629991584,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,诚实,i,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,5,,,,,384.6665539999958,,,,,,,,,,,,,,,,384.6214455999434,384.6665539999958,385.1244866999332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.1245070999721,385.1813045999734,385.1813045999734,385.93621349998284,i,1,0.7053812999511138,None,385.9373136999784,385.9866090998985,386.964557099971,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,猖狂,e,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,35,,,,,387.01147279993165,,,,,,,,,,,,,,,,386.96485009999014,387.01147279993165,387.4475144998869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.4475499999244,387.4893934999127,387.4893934999127,387.89941279997583,i,0,0.3616457999451086,None,387.89973639999516,387.9592533999821,388.91487779992167,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,凶狠,e,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,32,,,,,388.955015799962,,,,,,,,,,,,,,,,388.91566029994283,388.955015799962,389.4165161999408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.4165650999639,389.4685991998995,389.4685991998995,389.8327396999812,i,0,0.3411291999509558,None,389.833141699899,389.8664870999055,390.8442580999108,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,稳重,i,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,11,,,,,390.88744899991434,,,,,,,,,,,,,,,,390.84462749992963,390.88744899991434,391.3662073999876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.3662676999811,391.45537419989705,391.45537419989705,392.0072220999282,e,0,0.5147242000093684,None,392.0080333999358,392.0552874999121,393.0630370998988,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,傲慢,e,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,27,,,,,393.11363399995025,,,,,,,,,,,,,,,,393.0637576999143,393.11363399995025,393.5564894999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.55650619999506,393.5942342999624,393.5942342999624,393.96239289990626,i,0,0.359487000037916,None,393.9633376999991,393.9838967999676,394.96880209993105,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,卑鄙,e,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,20,,,,,394.97900579997804,,,,,,,,,,,,,,,,394.9696994998958,394.97900579997804,395.5006713999901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.5007064999081,395.57911939988844,395.57911939988844,396.9801925999345,None,0,,,396.9805374999996,397.01277009991463,397.99554589996114,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,细腻,i,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,15,,,,,398.04096369992476,,,,,,,,,,,,,,,,397.9959189998917,398.04096369992476,398.4890873999102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.4891060999362,398.56154409993906,398.56154409993906,399.9847953999415,None,0,,,399.9853185999673,400.0273605999537,400.97513569996227,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
,,鲁莽,e,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,28,,,,,401.03276519989595,,,,,,,,,,,,,,,,400.9754646999063,401.03276519989595,401.4820635999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.4821058999514,401.5265783999348,401.5265783999348,403.0035118999658,None,0,,,403.00387089990545,403.06028049997985,403.96347339998465,,,,,,,,,,,,,,,,,,,1,001,2024-07-05_15h04.00.146,IAT(test05),2024.1.4,None,2024-07-05 15h04.23.275378 +0800,
