"X.Instruction1.keys","Instruction1.rt","Instruction2.keys","Instruction2.rt","key_resp_iso.keys","key_resp_iso.corr","key_resp_iso.rt","Practice_01.thisRepN","Practice_01.thisTrialN","Practice_01.thisN","Practice_01.thisIndex","Practice_01.ran","Words","ans","participant","session","date","expName","psychopyVersion","OS","frameRate","key_resp_3.keys","key_resp_3.rt","key_resp_ipn.keys","key_resp_ipn.corr","key_resp_ipn.rt","Practice_02.thisRepN","Practice_02.thisTrialN","Practice_02.thisN","Practice_02.thisIndex","Practice_02.ran","Words_ipn","ans_ipn","key_resp_4.keys","key_resp_4.rt","key_resp_t1.keys","key_resp_t1.corr","key_resp_t1.rt","Practice_T1.thisRepN","Practice_T1.thisTrialN","Practice_T1.thisN","Practice_T1.thisIndex","Practice_T1.ran","Words_t1","ans_t1","key_resp_5.keys","key_resp_5.rt","Formal_T1.thisRepN","Formal_T1.thisTrialN","Formal_T1.thisN","Formal_T1.thisIndex","Formal_T1.ran","key_resp_6.keys","key_resp_6.rt","key_resp_iso_reverse.keys","key_resp_iso_reverse.corr","key_resp_iso_reverse.rt","Practice_iso_Reverse.thisRepN","Practice_iso_Reverse.thisTrialN","Practice_iso_Reverse.thisN","Practice_iso_Reverse.thisIndex","Practice_iso_Reverse.ran","key_resp_7.keys","key_resp_7.rt","key_resp_t2_Practice.keys","key_resp_t2_Practice.corr","Practice_t2_Reverse.thisRepN","Practice_t2_Reverse.thisTrialN","Practice_t2_Reverse.thisN","Practice_t2_Reverse.thisIndex","Practice_t2_Reverse.ran","Words_t2","ans_t2","key_resp_t2_Practice.rt","key_resp_8.keys","key_resp_8.rt","key_resp_t2.keys","key_resp_t2.corr","key_resp_t2.rt","Formal_t2_reverse.thisRepN","Formal_t2_reverse.thisTrialN","Formal_t2_reverse.thisN","Formal_t2_reverse.thisIndex","Formal_t2_reverse.ran","key_instruct.keys","key_instruct.rt","Subject"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5311,NA,NA,NA,NA,NA,"其他","i","",NA,0,66,66,9,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5889,NA,NA,NA,NA,NA,"下贱","i","",NA,0,67,67,49,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.459,NA,NA,NA,NA,NA,"自己","e","",NA,0,68,68,63,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4283,NA,NA,NA,NA,NA,"我","e","",NA,0,69,69,50,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4761,NA,NA,NA,NA,NA,"他","i","",NA,0,70,70,55,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5494,NA,NA,NA,NA,NA,"冷静","e","",NA,0,71,71,26,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5021,NA,NA,NA,NA,NA,"优秀","e","",NA,0,72,72,10,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.513,NA,NA,NA,NA,NA,"自己","e","",NA,0,73,73,53,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4759,NA,NA,NA,NA,NA,"刻薄","i","",NA,0,74,74,33,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5768,NA,NA,NA,NA,NA,"机智","e","",NA,0,75,75,19,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5359,NA,NA,NA,NA,NA,"他的","i","",NA,0,76,76,67,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5574,NA,NA,NA,NA,NA,"他","i","",NA,0,77,77,65,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4599,NA,NA,NA,NA,NA,"他的","i","",NA,0,78,78,77,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4956,NA,NA,NA,NA,NA,"我","e","",NA,0,79,79,70,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4544,NA,NA,NA,NA,NA,"朴实","e","",NA,1,0,80,24,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4984,NA,NA,NA,NA,NA,"我","e","",NA,1,1,81,50,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",0,0.4019,NA,NA,NA,NA,NA,"无私","e","",NA,1,2,82,22,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4296,NA,NA,NA,NA,NA,"我们","e","",NA,1,3,83,52,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.3997,NA,NA,NA,NA,NA,"我们","e","",NA,1,4,84,72,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5423,NA,NA,NA,NA,NA,"俺","e","",NA,1,5,85,54,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5106,NA,NA,NA,NA,NA,"俺","e","",NA,1,6,86,64,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5973,NA,NA,NA,NA,NA,"自卑","i","",NA,1,7,87,36,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5967,NA,NA,NA,NA,NA,"刻薄","i","",NA,1,8,88,33,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6274,NA,NA,NA,NA,NA,"他","i","",NA,1,9,89,75,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4947,NA,NA,NA,NA,NA,"勇敢","e","",NA,1,10,90,17,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4313,NA,NA,NA,NA,NA,"我","e","",NA,1,11,91,0,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6129,NA,NA,NA,NA,NA,"执拗","i","",NA,1,12,92,40,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.9024,NA,NA,NA,NA,NA,"自私","i","",NA,1,13,93,43,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4925,NA,NA,NA,NA,NA,"自己","e","",NA,1,14,94,73,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5908,NA,NA,NA,NA,NA,"他的","i","",NA,1,15,95,7,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4542,NA,NA,NA,NA,NA,"他们","i","",NA,1,16,96,76,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5764,NA,NA,NA,NA,NA,"傲慢","i","",NA,1,17,97,37,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4354,NA,NA,NA,NA,NA,"他的","i","",NA,1,18,98,67,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4403,NA,NA,NA,NA,NA,"他人","i","",NA,1,19,99,58,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6281,NA,NA,NA,NA,NA,"他","i","",NA,1,20,100,5,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5233,NA,NA,NA,NA,NA,"俺","e","",NA,1,21,101,4,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.456,NA,NA,NA,NA,NA,"我们","e","",NA,1,22,102,62,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4411,NA,NA,NA,NA,NA,"诚恳","e","",NA,1,23,103,29,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6395,NA,NA,NA,NA,NA,"他的","i","",NA,1,24,104,77,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4429,NA,NA,NA,NA,NA,"我的","e","",NA,1,25,105,71,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.5414,NA,NA,NA,NA,NA,"他的","i","",NA,1,26,106,57,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.3718,NA,NA,NA,NA,NA,"我的","e","",NA,1,27,107,51,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.4815,NA,NA,NA,NA,NA,"我的","e","",NA,1,28,108,1,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4783,NA,NA,NA,NA,NA,"他","i","",NA,1,29,109,55,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.6715,NA,NA,NA,NA,NA,"消极","i","",NA,1,30,110,35,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5082,NA,NA,NA,NA,NA,"热情","e","",NA,1,31,111,27,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.626,NA,NA,NA,NA,NA,"虚伪","i","",NA,1,32,112,31,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4948,NA,NA,NA,NA,NA,"他们","i","",NA,1,33,113,6,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"i",1,0.4304,NA,NA,NA,NA,NA,"他人","i","",NA,1,34,114,68,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",1,1,"2024-09-04_20h45.08.015","IAT(Formal)","2021.2.3","Win32",29.94011976,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"e",1,0.5946,NA,NA,NA,NA,NA,"稳重","e","",NA,1,35,115,21,1,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"41"
