﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_t2_Practice.rt,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,65,65,59,1,其他,e,0.6641,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,66,66,36,1,自卑,i,0.6384,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,67,67,23,1,公正,e,0.6296,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,68,68,0,1,我,i,0.5902,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,69,69,32,1,愚蠢,i,0.6296,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,70,70,48,1,轻率,i,1.2382,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,71,71,67,1,他的,e,0.8162,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,72,72,17,1,勇敢,e,,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,73,73,70,1,我,i,0.5135,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,74,74,13,1,杰出,e,0.8843,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,75,75,57,1,他的,e,0.7654,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,76,76,42,1,凶狠,i,0.6015,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,77,77,49,1,下贱,i,0.6989,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,1,0,78,78,60,1,我,i,0.9054,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,0,79,79,26,1,冷静,e,0.9339,,,,,,,,,,,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,space,11.6687,i,0,0.9712,0,0,0,57,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.6647,0,1,1,74,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,,e,1,0.9414,0,2,2,27,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,,i,1,0.749,0,3,3,31,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.7662,0,4,4,50,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,1.1968,0,5,5,69,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.5008,0,6,6,64,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,,i,1,0.8231,0,7,7,48,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,i,0,0.486,0,8,8,56,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.6003,0,9,9,79,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.5695,0,10,10,73,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,,i,1,0.7277,0,11,11,43,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,,e,1,0.5957,0,12,12,16,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,i,0,1.187,0,13,13,76,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,,i,1,0.717,0,14,14,38,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,,i,1,0.6706,0,15,15,41,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,,i,1,0.5828,0,16,16,45,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.6786,0,17,17,65,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.5741,0,18,18,58,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,,i,1,0.748,0,19,19,46,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.9984,0,20,20,4,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.7408,0,21,21,75,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.6488,0,22,22,53,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,,i,1,0.8066,0,23,23,37,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,,i,1,0.9001,0,24,24,42,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,,i,1,0.683,0,25,25,47,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,,e,1,0.6861,0,26,26,10,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,,e,1,0.8019,0,27,27,11,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,,e,1,1.2933,0,28,28,18,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,,i,1,0.5805,0,29,29,35,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,1.0181,0,30,30,59,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,,i,0,0.7449,0,31,31,23,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,,i,1,0.6915,0,32,32,40,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.7127,0,33,33,3,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,,e,1,1.3805,0,34,34,19,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,e,0,1.0818,0,35,35,72,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,,e,0,0.9585,0,36,36,34,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,i,0,0.5471,0,37,37,8,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,i,0,1.0645,0,38,38,7,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,,i,1,0.7208,0,39,39,54,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.6668,0,40,40,60,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.5858,0,41,41,55,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,,e,1,0.9714,0,42,42,12,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,,i,1,0.5675,0,43,43,70,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,,e,1,0.5784,0,44,44,29,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,e,1,0.7128,0,45,45,6,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,,e,1,0.4618,0,46,46,5,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,,e,1,0.8467,0,47,47,24,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,活泼,e,,,,e,1,0.6036,0,48,48,28,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,,e,1,0.5857,0,49,49,25,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.6639,0,50,50,68,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.6565,0,51,51,1,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,,e,1,0.7725,0,52,52,21,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,,e,1,0.6137,0,53,53,20,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,,e,1,0.6362,0,54,54,22,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杰出,e,,,,e,1,0.5651,0,55,55,13,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,,e,1,0.7653,0,56,56,78,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,,i,1,0.794,0,57,57,39,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,,i,1,0.5606,0,58,58,49,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,,i,1,0.9143,0,59,59,44,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,,e,1,0.6741,0,60,60,17,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,,i,1,0.7901,0,61,61,32,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,,,i,1,0.72,0,62,62,30,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.9975,0,63,63,2,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,,i,1,0.597,0,64,64,63,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,1.1309,0,65,65,71,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.6989,0,66,66,52,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,,e,1,1.368,0,67,67,15,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,,e,1,0.7141,0,68,68,14,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,,i,0,0.5667,0,69,69,66,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,0.6137,0,70,70,51,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,,e,1,0.7828,0,71,71,26,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,,e,1,0.8189,0,72,72,9,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,,e,1,0.7473,0,73,73,67,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,,i,1,1.157,0,74,74,61,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,,i,1,0.4825,0,75,75,62,1,,
,,,,,,,,,,,,,,冶成福,001,2025-01-17_14h51.36.061,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,,i,1,1.2174,0,76,76,33,1,,
