﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_iso_reverse.rt,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,key_resp_t2.rt,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,聪明,e,,,e,1,0.8932,1,4,84,12,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,悲观,i,,,i,1,0.7024,1,5,85,34,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚实,e,,,e,1,0.4382,1,6,86,15,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,i,0,0.5797,1,7,87,5,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正直,e,,,e,1,0.5664,1,8,88,16,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,认真,e,,,e,1,0.4768,1,9,89,20,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.6527,1,10,90,64,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,i,1,1.0757,1,11,91,61,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,傲慢,i,,,i,1,0.81,1,12,92,37,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,执拗,i,,,i,1,0.5174,1,13,93,40,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,e,0,0.655,1,14,94,70,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,e,1,0.6176,1,15,95,77,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,下贱,i,,,i,1,0.5672,1,16,96,49,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,e,1,0.9885,1,17,97,58,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凶狠,i,,,i,1,0.6628,1,18,98,42,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,i,0,0.5533,1,19,99,69,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,i,1,0.5277,1,20,100,1,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,i,1,0.5068,1,21,101,51,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暴躁,i,,,i,1,0.6396,1,22,102,44,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,轻率,i,,,i,1,1.3917,1,23,103,48,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐观,e,,,e,1,0.5095,1,24,104,14,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,崇高,e,,,e,1,0.4535,1,25,105,11,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我的,i,,,e,0,0.5151,1,26,106,71,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,e,1,0.4647,1,27,107,6,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勇敢,e,,,e,1,0.5535,1,28,108,17,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.5603,1,29,109,0,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野蛮,i,,,e,0,0.4987,1,30,110,46,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,诚恳,e,,,e,1,0.8725,1,31,111,29,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卑鄙,i,,,i,1,0.4845,1,32,112,30,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,i,1,0.8088,1,33,113,72,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,i,0,0.5754,1,34,114,79,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤奋,e,,,e,1,0.4899,1,35,115,18,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无私,e,,,,0,,1,36,116,22,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,e,1,0.808,1,37,117,7,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刻薄,i,,,i,1,0.5775,1,38,118,33,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,e,1,0.7438,1,39,119,8,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固执,i,,,i,1,0.6146,1,40,120,47,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,细腻,e,,,e,1,0.5401,1,41,121,25,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,优秀,e,,,e,1,0.6115,1,42,122,10,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,e,1,0.3852,1,43,123,66,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,e,1,0.389,1,44,124,68,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,i,1,0.6356,1,45,125,52,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,e,1,0.6622,1,46,126,59,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.5728,1,47,127,74,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猖狂,i,,,i,1,0.6448,1,48,128,45,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鲁莽,i,,,i,1,0.608,1,49,129,38,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他的,e,,,e,1,0.5282,1,50,130,67,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,消极,i,,,e,0,0.5569,1,51,131,35,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.5501,1,52,132,50,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,e,,,e,1,0.7006,1,53,133,9,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,e,1,0.4177,1,54,134,75,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,i,1,0.6248,1,55,135,62,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,稳重,e,,,e,1,0.6039,1,56,136,21,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朴实,e,,,e,1,0.4664,1,57,137,24,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.6556,1,58,138,4,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,e,0,0.7837,1,59,139,53,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,愚蠢,i,,,i,1,0.6381,1,60,140,32,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,虚伪,i,,,i,1,0.4857,1,61,141,31,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我,i,,,i,1,0.4327,1,62,142,60,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,俺,i,,,i,1,0.4411,1,63,143,54,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冒失,i,,,i,1,0.5837,1,64,144,39,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自私,i,,,i,1,0.4716,1,65,145,43,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,e,1,0.6241,1,66,146,65,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,机智,e,,,e,1,0.5243,1,67,147,19,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,我们,i,,,e,0,0.4855,1,68,148,2,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,e,1,0.7343,1,69,149,56,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他人,e,,,e,1,0.5859,1,70,150,78,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,i,1,0.6274,1,71,151,63,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,冷静,e,,,e,1,1.3153,1,72,152,26,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热情,e,,,e,1,0.424,1,73,153,27,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他,e,,,e,1,0.6365,1,74,154,55,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公正,e,,,e,1,0.3994,1,75,155,23,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,e,0,0.3248,1,76,156,73,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,散漫,i,,,i,1,0.5584,1,77,157,41,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,他们,e,,,i,0,0.4896,1,78,158,76,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自己,i,,,i,1,0.5595,1,79,159,3,1,,
,,,,,,,,,,,,,,1,001,2025-02-17_15h03.55.344,IAT(Formal),2021.2.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8111
